xdata, ydata0, ydata1, ydata2, ydata3
4.062600100E+2 , NaN , NaN , NaN , NaN
4.062601000E+2 , NaN , NaN , NaN , NaN
4.062601900E+2 , NaN , NaN , NaN , NaN
4.062602800E+2 , NaN , NaN , NaN , NaN
4.062603700E+2 , NaN , NaN , NaN , NaN
4.062604600E+2 , NaN , NaN , NaN , NaN
4.062605500E+2 , NaN , NaN , NaN , NaN
4.062606400E+2 , NaN , NaN , NaN , NaN
4.062607300E+2 , NaN , NaN , NaN , NaN
4.062608200E+2 , NaN , NaN , NaN , NaN
4.062609100E+2 , NaN , NaN , NaN , NaN
4.062610000E+2 , NaN , NaN , NaN , NaN
4.062610900E+2 , NaN , NaN , NaN , NaN
4.062611800E+2 , NaN , NaN , NaN , NaN
4.062612700E+2 , NaN , NaN , NaN , NaN
4.062613600E+2 , NaN , NaN , NaN , NaN
4.062614500E+2 , NaN , NaN , NaN , NaN
4.062615400E+2 , NaN , NaN , NaN , NaN
4.062616300E+2 , NaN , NaN , NaN , NaN
4.062617200E+2 , NaN , NaN , NaN , NaN
4.062618100E+2 , NaN , NaN , NaN , NaN
4.062619000E+2 , NaN , NaN , NaN , NaN
4.062619900E+2 , NaN , NaN , NaN , NaN
4.062620800E+2 , NaN , NaN , NaN , NaN
4.062621700E+2 , NaN , NaN , NaN , NaN
4.062622600E+2 , NaN , NaN , NaN , NaN
4.062623500E+2 , NaN , NaN , NaN , NaN
4.062624400E+2 , NaN , NaN , NaN , NaN
4.062625300E+2 , NaN , NaN , NaN , NaN
4.062626200E+2 , NaN , NaN , NaN , NaN
4.062627100E+2 , NaN , NaN , NaN , NaN
4.062628000E+2 , NaN , NaN , NaN , NaN
4.062628900E+2 , NaN , NaN , NaN , NaN
4.062629800E+2 , NaN , NaN , NaN , NaN
4.062630700E+2 , NaN , NaN , NaN , NaN
4.062631600E+2 , NaN , NaN , NaN , NaN
4.062632500E+2 , NaN , NaN , NaN , NaN
4.062633400E+2 , NaN , NaN , NaN , NaN
4.062634300E+2 , NaN , NaN , NaN , NaN
4.062635200E+2 , NaN , NaN , NaN , NaN
4.062636100E+2 , NaN , NaN , NaN , NaN
4.062637000E+2 , NaN , NaN , NaN , NaN
4.062637900E+2 , NaN , NaN , NaN , NaN
4.062638800E+2 , NaN , NaN , NaN , NaN
4.062639700E+2 , NaN , NaN , NaN , NaN
4.062640600E+2 , NaN , NaN , NaN , NaN
4.062641500E+2 , NaN , NaN , NaN , NaN
4.062642400E+2 , NaN , NaN , NaN , NaN
4.062643300E+2 , NaN , NaN , NaN , NaN
4.062644200E+2 , NaN , NaN , NaN , NaN
4.062645100E+2 , NaN , NaN , NaN , NaN
4.062646000E+2 , NaN , NaN , NaN , NaN
4.062646900E+2 , NaN , NaN , NaN , NaN
4.062647800E+2 , NaN , NaN , NaN , NaN
4.062648700E+2 , NaN , NaN , NaN , NaN
4.062649600E+2 , NaN , NaN , NaN , NaN
4.062650500E+2 , NaN , NaN , NaN , NaN
4.062651400E+2 , NaN , NaN , NaN , NaN
4.062652300E+2 , NaN , NaN , NaN , NaN
4.062653200E+2 , NaN , NaN , NaN , NaN
4.062654100E+2 , NaN , NaN , NaN , NaN
4.062655000E+2 , NaN , NaN , NaN , NaN
4.062655900E+2 , NaN , NaN , NaN , NaN
4.062656800E+2 , NaN , NaN , NaN , NaN
4.062657700E+2 , NaN , NaN , NaN , NaN
4.062658600E+2 , NaN , NaN , NaN , NaN
4.062659500E+2 , NaN , NaN , NaN , NaN
4.062660400E+2 , NaN , NaN , NaN , NaN
4.062661300E+2 , NaN , NaN , NaN , NaN
4.062662200E+2 , NaN , NaN , NaN , NaN
4.062663100E+2 , NaN , NaN , NaN , NaN
4.062664000E+2 , NaN , NaN , NaN , NaN
4.062664900E+2 , NaN , NaN , NaN , NaN
4.062665800E+2 , NaN , NaN , NaN , NaN
4.062666700E+2 , NaN , NaN , NaN , NaN
4.062667600E+2 , NaN , NaN , NaN , NaN
4.062668500E+2 , NaN , NaN , NaN , NaN
4.062669400E+2 , NaN , NaN , NaN , NaN
4.062670300E+2 , NaN , NaN , NaN , NaN
4.062671200E+2 , NaN , NaN , NaN , NaN
4.062672100E+2 , NaN , NaN , NaN , NaN
4.062673000E+2 , NaN , NaN , NaN , NaN
4.062673900E+2 , NaN , NaN , NaN , NaN
4.062674800E+2 , NaN , NaN , NaN , NaN
4.062675700E+2 , NaN , NaN , NaN , NaN
4.062676600E+2 , NaN , NaN , NaN , NaN
4.062677500E+2 , NaN , NaN , NaN , NaN
4.062678400E+2 , NaN , NaN , NaN , NaN
4.062679300E+2 , NaN , NaN , NaN , NaN
4.062680200E+2 , NaN , NaN , NaN , NaN
4.062681100E+2 , NaN , NaN , NaN , NaN
4.062682000E+2 , NaN , NaN , NaN , NaN
4.062682900E+2 , NaN , NaN , NaN , NaN
4.062683800E+2 , NaN , NaN , NaN , NaN
4.062684700E+2 , NaN , NaN , NaN , NaN
4.062685600E+2 , NaN , NaN , NaN , NaN
4.062686500E+2 , NaN , NaN , NaN , NaN
4.062687400E+2 , NaN , NaN , NaN , NaN
4.062688300E+2 , NaN , NaN , NaN , NaN
4.062689200E+2 , NaN , NaN , NaN , NaN
4.062690100E+2 , NaN , NaN , NaN , NaN
4.062691000E+2 , NaN , NaN , NaN , NaN
4.062691900E+2 , NaN , NaN , NaN , NaN
4.062692800E+2 , NaN , NaN , NaN , NaN
4.062693700E+2 , NaN , NaN , NaN , NaN
4.062694600E+2 , NaN , NaN , NaN , NaN
4.062695500E+2 , NaN , NaN , NaN , NaN
4.062696400E+2 , NaN , NaN , NaN , NaN
4.062697300E+2 , NaN , NaN , NaN , NaN
4.062698200E+2 , NaN , NaN , NaN , NaN
4.062699100E+2 , NaN , NaN , NaN , NaN
4.062700000E+2 , NaN , NaN , NaN , NaN
4.062700900E+2 , NaN , NaN , NaN , NaN
4.062701800E+2 , NaN , NaN , NaN , NaN
4.062702700E+2 , NaN , NaN , NaN , NaN
4.062703600E+2 , NaN , NaN , NaN , NaN
4.062704500E+2 , NaN , NaN , NaN , NaN
4.062705400E+2 , NaN , NaN , NaN , NaN
4.062706300E+2 , NaN , NaN , NaN , NaN
4.062707200E+2 , NaN , NaN , NaN , NaN
4.062708100E+2 , NaN , NaN , NaN , NaN
4.062709000E+2 , NaN , NaN , NaN , NaN
4.062709900E+2 , NaN , NaN , NaN , NaN
4.062710800E+2 , NaN , NaN , NaN , NaN
4.062711700E+2 , NaN , NaN , NaN , NaN
4.062712600E+2 , NaN , NaN , NaN , NaN
4.062713500E+2 , NaN , NaN , NaN , NaN
4.062714400E+2 , NaN , NaN , NaN , NaN
4.062715300E+2 , NaN , NaN , NaN , NaN
4.062716200E+2 , NaN , NaN , NaN , NaN
4.062717100E+2 , NaN , NaN , NaN , NaN
4.062718000E+2 , NaN , NaN , NaN , NaN
4.062718900E+2 , NaN , NaN , NaN , NaN
4.062719800E+2 , NaN , NaN , NaN , NaN
4.062720700E+2 , NaN , NaN , NaN , NaN
4.062721600E+2 , NaN , NaN , NaN , NaN
4.062722500E+2 , NaN , NaN , NaN , NaN
4.062723400E+2 , NaN , NaN , NaN , NaN
4.062724300E+2 , NaN , NaN , NaN , NaN
4.062725200E+2 , NaN , NaN , NaN , NaN
4.062726100E+2 , NaN , NaN , NaN , NaN
4.062727000E+2 , NaN , NaN , NaN , NaN
4.062727900E+2 , NaN , NaN , NaN , NaN
4.062728800E+2 , NaN , NaN , NaN , NaN
4.062729700E+2 , NaN , NaN , NaN , NaN
4.062730600E+2 , NaN , NaN , NaN , NaN
4.062731500E+2 , NaN , NaN , NaN , NaN
4.062732400E+2 , NaN , NaN , NaN , NaN
4.062733300E+2 , NaN , NaN , NaN , NaN
4.062734200E+2 , NaN , NaN , NaN , NaN
4.062735100E+2 , NaN , NaN , NaN , NaN
4.062736000E+2 , NaN , NaN , NaN , NaN
4.062736900E+2 , NaN , NaN , NaN , NaN
4.062737800E+2 , NaN , NaN , NaN , NaN
4.062738700E+2 , NaN , NaN , NaN , NaN
4.062739600E+2 , NaN , NaN , NaN , NaN
4.062740500E+2 , NaN , NaN , NaN , NaN
4.062741400E+2 , NaN , NaN , NaN , NaN
4.062742300E+2 , NaN , NaN , NaN , NaN
4.062743200E+2 , NaN , NaN , NaN , NaN
4.062744100E+2 , NaN , NaN , NaN , NaN
4.062745000E+2 , NaN , NaN , NaN , NaN
4.062745900E+2 , NaN , NaN , NaN , NaN
4.062746800E+2 , NaN , NaN , NaN , NaN
4.062747700E+2 , NaN , NaN , NaN , NaN
4.062748600E+2 , NaN , NaN , NaN , NaN
4.062749500E+2 , NaN , NaN , NaN , NaN
4.062750400E+2 , NaN , NaN , NaN , NaN
4.062751300E+2 , NaN , NaN , NaN , NaN
4.062752200E+2 , NaN , NaN , NaN , NaN
4.062753100E+2 , NaN , NaN , NaN , NaN
4.062754000E+2 , NaN , NaN , NaN , NaN
4.062754900E+2 , NaN , NaN , NaN , NaN
4.062755800E+2 , NaN , NaN , NaN , NaN
4.062756700E+2 , NaN , NaN , NaN , NaN
4.062757600E+2 , NaN , NaN , NaN , NaN
4.062758500E+2 , NaN , NaN , NaN , NaN
4.062759400E+2 , NaN , NaN , NaN , NaN
4.062760300E+2 , NaN , NaN , NaN , NaN
4.062761200E+2 , NaN , NaN , NaN , NaN
4.062762100E+2 , NaN , NaN , NaN , NaN
4.062763000E+2 , NaN , NaN , NaN , NaN
4.062763900E+2 , NaN , NaN , NaN , NaN
4.062764800E+2 , NaN , NaN , NaN , NaN
4.062765700E+2 , NaN , NaN , NaN , NaN
4.062766600E+2 , NaN , NaN , NaN , NaN
4.062767500E+2 , NaN , NaN , NaN , NaN
4.062768400E+2 , NaN , NaN , NaN , NaN
4.062769300E+2 , NaN , NaN , NaN , NaN
4.062770200E+2 , NaN , NaN , NaN , NaN
4.062771100E+2 , NaN , NaN , NaN , NaN
4.062772000E+2 , NaN , NaN , NaN , NaN
4.062772900E+2 , NaN , NaN , NaN , NaN
4.062773800E+2 , NaN , NaN , NaN , NaN
4.062774700E+2 , NaN , NaN , NaN , NaN
4.062775600E+2 , NaN , NaN , NaN , NaN
4.062776500E+2 , NaN , NaN , NaN , NaN
4.062777400E+2 , NaN , NaN , NaN , NaN
4.062778300E+2 , NaN , NaN , NaN , NaN
4.062779200E+2 , NaN , NaN , NaN , NaN
4.062780100E+2 , NaN , NaN , NaN , NaN
4.062781000E+2 , NaN , NaN , NaN , NaN
4.062781900E+2 , NaN , NaN , NaN , NaN
4.062782800E+2 , NaN , NaN , NaN , NaN
4.062783700E+2 , NaN , NaN , NaN , NaN
4.062784600E+2 , NaN , NaN , NaN , NaN
4.062785500E+2 , NaN , NaN , NaN , NaN
4.062786400E+2 , NaN , NaN , NaN , NaN
4.062787300E+2 , NaN , NaN , NaN , NaN
4.062788200E+2 , NaN , NaN , NaN , NaN
4.062789100E+2 , NaN , NaN , NaN , NaN
4.062790000E+2 , NaN , NaN , NaN , NaN
4.062790900E+2 , NaN , NaN , NaN , NaN
4.062791800E+2 , NaN , NaN , NaN , NaN
4.062792700E+2 , NaN , NaN , NaN , NaN
4.062793600E+2 , NaN , NaN , NaN , NaN
4.062794500E+2 , NaN , NaN , NaN , NaN
4.062795400E+2 , NaN , NaN , NaN , NaN
4.062796300E+2 , NaN , NaN , NaN , NaN
4.062797200E+2 , NaN , NaN , NaN , NaN
4.062798100E+2 , NaN , NaN , NaN , NaN
4.062799000E+2 , NaN , NaN , NaN , NaN
4.062799900E+2 , NaN , NaN , NaN , NaN
4.062800800E+2 , NaN , NaN , NaN , NaN
4.062801700E+2 , NaN , NaN , NaN , NaN
4.062802600E+2 , NaN , NaN , NaN , NaN
4.062803500E+2 , NaN , NaN , NaN , NaN
4.062804400E+2 , NaN , NaN , NaN , NaN
4.062805300E+2 , NaN , NaN , NaN , NaN
4.062806200E+2 , NaN , NaN , NaN , NaN
4.062807100E+2 , NaN , NaN , NaN , NaN
4.062808000E+2 , NaN , NaN , NaN , NaN
4.062808900E+2 , NaN , NaN , NaN , NaN
4.062809800E+2 , NaN , NaN , NaN , NaN
4.062810700E+2 , NaN , NaN , NaN , NaN
4.062811600E+2 , NaN , NaN , NaN , NaN
4.062812500E+2 , NaN , NaN , NaN , NaN
4.062813400E+2 , NaN , NaN , NaN , NaN
4.062814300E+2 , NaN , NaN , NaN , NaN
4.062815200E+2 , NaN , NaN , NaN , NaN
4.062816100E+2 , NaN , NaN , NaN , NaN
4.062817000E+2 , NaN , NaN , NaN , NaN
4.062817900E+2 , NaN , NaN , NaN , NaN
4.062818800E+2 , NaN , NaN , NaN , NaN
4.062819700E+2 , NaN , NaN , NaN , NaN
4.062820600E+2 , NaN , NaN , NaN , NaN
4.062821500E+2 , NaN , NaN , NaN , NaN
4.062822400E+2 , NaN , NaN , NaN , NaN
4.062823300E+2 , NaN , NaN , NaN , NaN
4.062824200E+2 , NaN , NaN , NaN , NaN
4.062825100E+2 , NaN , NaN , NaN , NaN
4.062826000E+2 , NaN , NaN , NaN , NaN
4.062826900E+2 , NaN , NaN , NaN , NaN
4.062827800E+2 , NaN , NaN , NaN , NaN
4.062828700E+2 , NaN , NaN , NaN , NaN
4.062829600E+2 , NaN , NaN , NaN , NaN
4.062830500E+2 , NaN , NaN , NaN , NaN
4.062831400E+2 , NaN , NaN , NaN , NaN
4.062832300E+2 , NaN , NaN , NaN , NaN
4.062833200E+2 , NaN , NaN , NaN , NaN
4.062834100E+2 , NaN , NaN , NaN , NaN
4.062835000E+2 , NaN , NaN , NaN , NaN
4.062835900E+2 , NaN , NaN , NaN , NaN
4.062836800E+2 , NaN , NaN , NaN , NaN
4.062837700E+2 , NaN , NaN , NaN , NaN
4.062838600E+2 , NaN , NaN , NaN , NaN
4.062839500E+2 , NaN , NaN , NaN , NaN
4.062840400E+2 , NaN , NaN , NaN , NaN
4.062841300E+2 , NaN , NaN , NaN , NaN
4.062842200E+2 , NaN , NaN , NaN , NaN
4.062843100E+2 , NaN , NaN , NaN , NaN
4.062844000E+2 , NaN , NaN , NaN , NaN
4.062844900E+2 , NaN , NaN , NaN , NaN
4.062845800E+2 , NaN , NaN , NaN , NaN
4.062846700E+2 , NaN , NaN , NaN , NaN
4.062847600E+2 , NaN , NaN , NaN , NaN
4.062848500E+2 , NaN , NaN , NaN , NaN
4.062849400E+2 , NaN , NaN , NaN , NaN
4.062850300E+2 , NaN , NaN , NaN , NaN
4.062851200E+2 , NaN , NaN , NaN , NaN
4.062852100E+2 , NaN , NaN , NaN , NaN
4.062853000E+2 , NaN , NaN , NaN , NaN
4.062853900E+2 , NaN , NaN , NaN , NaN
4.062854800E+2 , NaN , NaN , NaN , NaN
4.062855700E+2 , NaN , NaN , NaN , NaN
4.062856600E+2 , NaN , NaN , NaN , NaN
4.062857500E+2 , NaN , NaN , NaN , NaN
4.062858400E+2 , NaN , NaN , NaN , NaN
4.062859300E+2 , NaN , NaN , NaN , NaN
4.062860200E+2 , NaN , NaN , NaN , NaN
4.062861100E+2 , NaN , NaN , NaN , NaN
4.062862000E+2 , NaN , NaN , NaN , NaN
4.062862900E+2 , NaN , NaN , NaN , NaN
4.062863800E+2 , NaN , NaN , NaN , NaN
4.062864700E+2 , NaN , NaN , NaN , NaN
4.062865600E+2 , NaN , NaN , NaN , NaN
4.062866500E+2 , NaN , NaN , NaN , NaN
4.062867400E+2 , NaN , NaN , NaN , NaN
4.062868300E+2 , NaN , NaN , NaN , NaN
4.062869200E+2 , NaN , NaN , NaN , NaN
4.062870100E+2 , NaN , NaN , NaN , NaN
4.062871000E+2 , NaN , NaN , NaN , NaN
4.062871900E+2 , NaN , NaN , NaN , NaN
4.062872800E+2 , NaN , NaN , NaN , NaN
4.062873700E+2 , NaN , NaN , NaN , NaN
4.062874600E+2 , NaN , NaN , NaN , NaN
4.062875500E+2 , NaN , NaN , NaN , NaN
4.062876400E+2 , NaN , NaN , NaN , NaN
4.062877300E+2 , NaN , NaN , NaN , NaN
4.062878200E+2 , NaN , NaN , NaN , NaN
4.062879100E+2 , NaN , NaN , NaN , NaN
4.062880000E+2 , NaN , NaN , NaN , NaN
4.062880900E+2 , NaN , NaN , NaN , NaN
4.062881800E+2 , NaN , NaN , NaN , NaN
4.062882700E+2 , NaN , NaN , NaN , NaN
4.062883600E+2 , NaN , NaN , NaN , NaN
4.062884500E+2 , NaN , NaN , NaN , NaN
4.062885400E+2 , NaN , NaN , NaN , NaN
4.062886300E+2 , NaN , NaN , NaN , NaN
4.062887200E+2 , NaN , NaN , NaN , NaN
4.062888100E+2 , NaN , NaN , NaN , NaN
4.062889000E+2 , NaN , NaN , NaN , NaN
4.062889900E+2 , NaN , NaN , NaN , NaN
4.062890800E+2 , NaN , NaN , NaN , NaN
4.062891700E+2 , NaN , NaN , NaN , NaN
4.062892600E+2 , NaN , NaN , NaN , NaN
4.062893500E+2 , NaN , NaN , NaN , NaN
4.062894400E+2 , NaN , NaN , NaN , NaN
4.062895300E+2 , NaN , NaN , NaN , NaN
4.062896200E+2 , NaN , NaN , NaN , NaN
4.062897100E+2 , NaN , NaN , NaN , NaN
4.062898000E+2 , NaN , NaN , NaN , NaN
4.062898900E+2 , NaN , NaN , NaN , NaN
4.062899800E+2 , NaN , NaN , NaN , NaN
4.062900700E+2 , NaN , NaN , NaN , NaN
4.062901600E+2 , NaN , NaN , NaN , NaN
4.062902500E+2 , NaN , NaN , NaN , NaN
4.062903400E+2 , NaN , NaN , NaN , NaN
4.062904300E+2 , NaN , NaN , NaN , NaN
4.062905200E+2 , NaN , NaN , NaN , NaN
4.062906100E+2 , NaN , NaN , NaN , NaN
4.062907000E+2 , NaN , NaN , NaN , NaN
4.062907900E+2 , NaN , NaN , NaN , NaN
4.062908800E+2 , NaN , NaN , NaN , NaN
4.062909700E+2 , NaN , NaN , NaN , NaN
4.062910600E+2 , NaN , NaN , NaN , NaN
4.062911500E+2 , NaN , NaN , NaN , NaN
4.062912400E+2 , NaN , NaN , NaN , NaN
4.062913300E+2 , NaN , NaN , NaN , NaN
4.062914200E+2 , NaN , NaN , NaN , NaN
4.062915100E+2 , NaN , NaN , NaN , NaN
4.062916000E+2 , NaN , NaN , NaN , NaN
4.062916900E+2 , NaN , NaN , NaN , NaN
4.062917800E+2 , NaN , NaN , NaN , NaN
4.062918700E+2 , NaN , NaN , NaN , NaN
4.062919600E+2 , NaN , NaN , NaN , NaN
4.062920500E+2 , NaN , NaN , NaN , NaN
4.062921400E+2 , NaN , NaN , NaN , NaN
4.062922300E+2 , NaN , NaN , NaN , NaN
4.062923200E+2 , NaN , NaN , NaN , NaN
4.062924100E+2 , NaN , NaN , NaN , NaN
4.062925000E+2 , NaN , NaN , NaN , NaN
4.062925900E+2 , NaN , NaN , NaN , NaN
4.062926800E+2 , NaN , NaN , NaN , NaN
4.062927700E+2 , NaN , NaN , NaN , NaN
4.062928600E+2 , NaN , NaN , NaN , NaN
4.062929500E+2 , NaN , NaN , NaN , NaN
4.062930400E+2 , NaN , NaN , NaN , NaN
4.062931300E+2 , NaN , NaN , NaN , NaN
4.062932200E+2 , NaN , NaN , NaN , NaN
4.062933100E+2 , NaN , NaN , NaN , NaN
4.062934000E+2 , NaN , NaN , NaN , NaN
4.062934900E+2 , NaN , NaN , NaN , NaN
4.062935800E+2 , NaN , NaN , NaN , NaN
4.062936700E+2 , NaN , NaN , NaN , NaN
4.062937600E+2 , NaN , NaN , NaN , NaN
4.062938500E+2 , NaN , NaN , NaN , NaN
4.062939400E+2 , NaN , NaN , NaN , NaN
4.062940300E+2 , NaN , NaN , NaN , NaN
4.062941200E+2 , NaN , NaN , NaN , NaN
4.062942100E+2 , NaN , NaN , NaN , NaN
4.062943000E+2 , NaN , NaN , NaN , NaN
4.062943900E+2 , NaN , NaN , NaN , NaN
4.062944800E+2 , NaN , NaN , NaN , NaN
4.062945700E+2 , NaN , NaN , NaN , NaN
4.062946600E+2 , NaN , NaN , NaN , NaN
4.062947500E+2 , NaN , NaN , NaN , NaN
4.062948400E+2 , NaN , NaN , NaN , NaN
4.062949300E+2 , NaN , NaN , NaN , NaN
4.062950200E+2 , NaN , NaN , NaN , NaN
4.062951100E+2 , NaN , NaN , NaN , NaN
4.062952000E+2 , NaN , NaN , NaN , NaN
4.062952900E+2 , NaN , NaN , NaN , NaN
4.062953800E+2 , NaN , NaN , NaN , NaN
4.062954700E+2 , NaN , NaN , NaN , NaN
4.062955600E+2 , NaN , NaN , NaN , NaN
4.062956500E+2 , NaN , NaN , NaN , NaN
4.062957400E+2 , NaN , NaN , NaN , NaN
4.062958300E+2 , NaN , NaN , NaN , NaN
4.062959200E+2 , NaN , NaN , NaN , NaN
4.062960100E+2 , NaN , NaN , NaN , NaN
4.062961000E+2 , NaN , NaN , NaN , NaN
4.062961900E+2 , NaN , NaN , NaN , NaN
4.062962800E+2 , NaN , NaN , NaN , NaN
4.062963700E+2 , NaN , NaN , NaN , NaN
4.062964600E+2 , NaN , NaN , NaN , NaN
4.062965500E+2 , NaN , NaN , NaN , NaN
4.062966400E+2 , NaN , NaN , NaN , NaN
4.062967300E+2 , NaN , NaN , NaN , NaN
4.062968200E+2 , NaN , NaN , NaN , NaN
4.062969100E+2 , NaN , NaN , NaN , NaN
4.062970000E+2 , NaN , NaN , NaN , NaN
4.062970900E+2 , NaN , NaN , NaN , NaN
4.062971800E+2 , NaN , NaN , NaN , NaN
4.062972700E+2 , NaN , NaN , NaN , NaN
4.062973600E+2 , NaN , NaN , NaN , NaN
4.062974500E+2 , NaN , NaN , NaN , NaN
4.062975400E+2 , NaN , NaN , NaN , NaN
4.062976300E+2 , NaN , NaN , NaN , NaN
4.062977200E+2 , NaN , NaN , NaN , NaN
4.062978100E+2 , NaN , NaN , NaN , NaN
4.062979000E+2 , NaN , NaN , NaN , NaN
4.062979900E+2 , NaN , NaN , NaN , NaN
4.062980800E+2 , NaN , NaN , NaN , NaN
4.062981700E+2 , NaN , NaN , NaN , NaN
4.062982600E+2 , NaN , NaN , NaN , NaN
4.062983500E+2 , NaN , NaN , NaN , NaN
4.062984400E+2 , NaN , NaN , NaN , NaN
4.062985300E+2 , NaN , NaN , NaN , NaN
4.062986200E+2 , NaN , NaN , NaN , NaN
4.062987100E+2 , NaN , NaN , NaN , NaN
4.062988000E+2 , NaN , NaN , NaN , NaN
4.062988900E+2 , NaN , NaN , NaN , NaN
4.062989800E+2 , NaN , NaN , NaN , NaN
4.062990700E+2 , NaN , NaN , NaN , NaN
4.062991600E+2 , NaN , NaN , NaN , NaN
4.062992500E+2 , NaN , NaN , NaN , NaN
4.062993400E+2 , NaN , NaN , NaN , NaN
4.062994300E+2 , NaN , NaN , NaN , NaN
4.062995200E+2 , NaN , NaN , NaN , NaN
4.062996100E+2 , NaN , NaN , NaN , NaN
4.062997000E+2 , NaN , NaN , NaN , NaN
4.062997900E+2 , NaN , NaN , NaN , NaN
4.062998800E+2 , NaN , NaN , NaN , NaN
4.062999700E+2 , NaN , NaN , NaN , NaN
4.063000600E+2 , NaN , NaN , NaN , NaN
4.063001500E+2 , NaN , NaN , NaN , NaN
4.063002400E+2 , NaN , NaN , NaN , NaN
4.063003300E+2 , NaN , NaN , NaN , NaN
4.063004200E+2 , NaN , NaN , NaN , NaN
4.063005100E+2 , NaN , NaN , NaN , NaN
4.063006000E+2 , NaN , NaN , NaN , NaN
4.063006900E+2 , NaN , NaN , NaN , NaN
4.063007800E+2 , NaN , NaN , NaN , NaN
4.063008700E+2 , NaN , NaN , NaN , NaN
4.063009600E+2 , NaN , NaN , NaN , NaN
4.063010500E+2 , NaN , NaN , NaN , NaN
4.063011400E+2 , NaN , NaN , NaN , NaN
4.063012300E+2 , NaN , NaN , NaN , NaN
4.063013200E+2 , NaN , NaN , NaN , NaN
4.063014100E+2 , NaN , NaN , NaN , NaN
4.063015000E+2 , NaN , NaN , NaN , NaN
4.063015900E+2 , NaN , NaN , NaN , NaN
4.063016800E+2 , NaN , NaN , NaN , NaN
4.063017700E+2 , NaN , NaN , NaN , NaN
4.063018600E+2 , NaN , NaN , NaN , NaN
4.063019500E+2 , NaN , NaN , NaN , NaN
4.063020400E+2 , NaN , NaN , NaN , NaN
4.063021300E+2 , NaN , NaN , NaN , NaN
4.063022200E+2 , NaN , NaN , NaN , NaN
4.063023100E+2 , NaN , NaN , NaN , NaN
4.063024000E+2 , NaN , NaN , NaN , NaN
4.063024900E+2 , NaN , NaN , NaN , NaN
4.063025800E+2 , NaN , NaN , NaN , NaN
4.063026700E+2 , NaN , NaN , NaN , NaN
4.063027600E+2 , NaN , NaN , NaN , NaN
4.063028500E+2 , NaN , NaN , NaN , NaN
4.063029400E+2 , NaN , NaN , NaN , NaN
4.063030300E+2 , NaN , NaN , NaN , NaN
4.063031200E+2 , NaN , NaN , NaN , NaN
4.063032100E+2 , NaN , NaN , NaN , NaN
4.063033000E+2 , NaN , NaN , NaN , NaN
4.063033900E+2 , NaN , NaN , NaN , NaN
4.063034800E+2 , NaN , NaN , NaN , NaN
4.063035700E+2 , NaN , NaN , NaN , NaN
4.063036600E+2 , NaN , NaN , NaN , NaN
4.063037500E+2 , NaN , NaN , NaN , NaN
4.063038400E+2 , NaN , NaN , NaN , NaN
4.063039300E+2 , NaN , NaN , NaN , NaN
4.063040200E+2 , NaN , NaN , NaN , NaN
4.063041100E+2 , NaN , NaN , NaN , NaN
4.063042000E+2 , NaN , NaN , NaN , NaN
4.063042900E+2 , NaN , NaN , NaN , NaN
4.063043800E+2 , NaN , NaN , NaN , NaN
4.063044700E+2 , NaN , NaN , NaN , NaN
4.063045600E+2 , NaN , NaN , NaN , NaN
4.063046500E+2 , NaN , NaN , NaN , NaN
4.063047400E+2 , NaN , NaN , NaN , NaN
4.063048300E+2 , NaN , NaN , NaN , NaN
4.063049200E+2 , NaN , NaN , NaN , NaN
4.063050100E+2 , NaN , NaN , NaN , NaN
4.063051000E+2 , NaN , NaN , NaN , NaN
4.063051900E+2 , NaN , NaN , NaN , NaN
4.063052800E+2 , NaN , NaN , NaN , NaN
4.063053700E+2 , NaN , NaN , NaN , NaN
4.063054600E+2 , NaN , NaN , NaN , NaN
4.063055500E+2 , NaN , NaN , NaN , NaN
4.063056400E+2 , NaN , NaN , NaN , NaN
4.063057300E+2 , NaN , NaN , NaN , NaN
4.063058200E+2 , NaN , NaN , NaN , NaN
4.063059100E+2 , NaN , NaN , NaN , NaN
4.063060000E+2 , NaN , NaN , NaN , NaN
4.063060900E+2 , NaN , NaN , NaN , NaN
4.063061800E+2 , NaN , NaN , NaN , NaN
4.063062700E+2 , NaN , NaN , NaN , NaN
4.063063600E+2 , NaN , NaN , NaN , NaN
4.063064500E+2 , NaN , NaN , NaN , NaN
4.063065400E+2 , NaN , NaN , NaN , NaN
4.063066300E+2 , NaN , NaN , NaN , NaN
4.063067200E+2 , NaN , NaN , NaN , NaN
4.063068100E+2 , NaN , NaN , NaN , NaN
4.063069000E+2 , NaN , NaN , NaN , NaN
4.063069900E+2 , NaN , NaN , NaN , NaN
4.063070800E+2 , NaN , NaN , NaN , NaN
4.063071700E+2 , NaN , NaN , NaN , NaN
4.063072600E+2 , NaN , NaN , NaN , NaN
4.063073500E+2 , NaN , NaN , NaN , NaN
4.063074400E+2 , NaN , NaN , NaN , NaN
4.063075300E+2 , NaN , NaN , NaN , NaN
4.063076200E+2 , NaN , NaN , NaN , NaN
4.063077100E+2 , NaN , NaN , NaN , NaN
4.063078000E+2 , NaN , NaN , NaN , NaN
4.063078900E+2 , NaN , NaN , NaN , NaN
4.063079800E+2 , NaN , NaN , NaN , NaN
4.063080700E+2 , NaN , NaN , NaN , NaN
4.063081600E+2 , NaN , NaN , NaN , NaN
4.063082500E+2 , NaN , NaN , NaN , NaN
